2.58992,8.94743,-2.74311
2.53247,9.13892,-2.69524
2.52290,9.37828,-2.75269
2.35055,9.53148,-2.83886
2.32183,9.55062,-2.86758
2.37928,9.47403,-2.81971
2.44630,9.27296,-2.85801
2.53247,9.11977,-2.80056
2.54205,9.11019,-2.74311
2.42715,9.26339,-2.64737
2.37928,9.46445,-2.60907
2.38885,9.48360,-2.65694
2.39843,9.33041,-2.76226
2.37928,9.14849,-2.76226
2.44630,9.16764,-2.75269
2.54205,9.33041,-2.64737
2.51332,9.44530,-2.63779
2.50375,9.42615,-2.68566
2.33141,9.30169,-2.65694
2.17821,9.23466,-2.65694
2.37928,9.27296,-2.61864
2.55162,9.39743,-2.68566
2.51332,9.49318,-2.69524
2.36013,9.50275,-2.71439
2.31226,9.35913,-2.68566
2.36013,9.20594,-2.63779
2.39843,9.16764,-2.61864
2.48460,9.24424,-2.55162
2.62822,9.39743,-2.68566
2.58992,9.50275,-2.75269
2.36013,9.54105,-2.80056
2.13034,9.41658,-2.76226
2.25481,9.15807,-2.66651
2.51332,9.15807,-2.61864
2.58992,9.32083,-2.58992
2.48460,9.45488,-2.72396
2.36013,9.38786,-2.78141
2.32183,9.31126,-2.82928
2.30268,9.47403,-2.71439
2.39843,9.53148,-2.58992
2.41758,9.50275,-2.65694
2.35055,9.61765,-2.66651
2.38885,9.64637,-2.69524
2.25481,9.48360,-2.63779
2.26438,9.27296,-2.52290
2.40800,9.06232,-2.39843
2.52290,9.19637,-2.25481
2.66651,9.46445,-2.07289
2.30268,10.07723,-2.42715
2.03459,10.31659,-2.79098
2.27396,10.01020,-3.18354
2.46545,9.46445,-3.12609
2.45587,9.46445,-3.16439
2.66651,9.51233,-2.80056
2.79098,9.60807,-2.67609
2.49417,9.92403,-2.60907
2.29311,9.67509,-2.88673
2.20694,8.91870,-3.45163
2.12077,9.81871,-4.05483
1.65161,10.41233,-4.38036
1.79523,10.34531,-3.83461
2.37928,10.43148,-3.49950
2.33141,10.06765,-3.29844
1.90055,10.45063,-3.20269
1.46012,10.80489,-3.93036
1.18246,9.53148,-5.04101
1.02927,8.72721,-6.11336
0.54096,9.60807,-6.23783
-0.00479,9.94318,-5.36654
0.11011,9.09104,-5.53888
-0.14841,8.77508,-6.42932
-0.42607,9.25381,-6.74528
-0.26330,9.30169,-5.96016
-0.10053,9.44530,-5.42399
-0.32075,9.71339,-6.11336
-0.41649,9.49318,-7.48252
-0.86650,8.49742,-8.79423
-1.45055,7.79848,-8.43998
-2.11119,6.93677,-7.76018
-2.49417,7.13783,-7.17613
-2.81013,7.19528,-7.81763
-3.65269,5.38569,-8.94743
-4.01653,3.59525,-8.68891
-4.56228,3.16439,-7.72188
-4.55270,4.19845,-6.45804
-3.89206,4.85909,-6.14208
-3.21226,4.30377,-7.19528
-3.67184,4.27504,-8.06657
-4.57185,5.10803,-7.93252
-4.90696,4.99313,-6.90805
-4.55270,3.79631,-6.19953
-4.81122,3.24099,-6.82187
-5.63463,3.92078,-7.60699
-6.08463,4.54313,-7.15698
-5.79740,3.52823,-6.42932
-5.63463,3.03035,-6.52506
-5.82612,3.13567,-6.79315
-6.07506,3.69099,-6.79315
-6.34315,3.84419,-5.58676
-5.55803,2.93460,-5.46229
-5.73037,3.16439,-6.36230
-6.53464,3.23141,-6.63996
-6.67826,2.48460,-5.76867
-6.20910,2.12077,-5.28037
-6.49634,2.96333,-5.67293
-6.86975,3.40376,-5.33782
-6.22825,2.58034,-5.11760
-6.70698,2.08247,-5.29952
-6.63996,1.97715,-4.58143
-6.05591,2.91545,-4.18887
-6.70698,3.25056,-3.96866
-7.56869,2.99205,-4.31334
-8.14316,2.57077,-4.75377
-7.60699,2.54205,-4.41866
-6.36230,2.77184,-3.47078
-6.32400,2.58034,-2.75269
-7.62614,2.67609,-3.36546
-9.10062,3.14524,-4.58143
-9.26339,2.57077,-4.18887
-7.69316,2.51332,-3.67184
-6.95592,1.70906,-2.62822
-7.34847,2.35055,-2.74311
-8.65062,2.70481,-3.52823
-8.89955,2.33141,-4.02610
-8.02827,1.93885,-2.70481
-8.12401,1.91012,-2.48460
-8.09529,1.56544,-2.59949
-8.84211,2.08247,-3.37503
-9.02402,1.98672,-2.88673
-8.23891,1.72821,-2.71439
-8.51657,1.88140,-2.85801
-8.39210,1.56544,-2.62822
-8.54529,1.64204,-2.57077
-9.05275,1.64204,-2.54205
-8.49742,0.74203,-2.43673
-8.31551,1.37395,-2.41758
-8.47827,1.50799,-2.72396
-8.62189,1.64204,-2.80056
-8.55487,1.38352,-2.07289
-8.58359,1.15373,-1.94842
-9.16764,1.01012,-1.81438
-8.62189,1.35480,-1.75693
-8.30593,1.64204,-2.33141
-8.64104,1.50799,-2.10162
-9.01445,1.10586,-2.05374
-8.71764,0.78990,-1.23991
-8.71764,1.00054,-2.05374
-8.34423,1.03884,-2.24523
-8.90913,0.88565,-2.53247
-9.31126,0.90480,-1.69948
-9.50275,0.89522,-1.64204
-9.23466,0.95267,-1.53672
-8.43040,1.59416,-1.49842
-8.58359,1.44097,-1.79523
-8.75594,1.35480,-2.06332
-9.07190,0.73245,-2.61864
-9.30169,0.54096,-2.18779
-9.26339,1.08671,-1.43140
-8.98573,2.09204,-1.26863
-8.84211,1.67076,-1.71863
-8.86126,1.03884,-2.53247
-9.28254,1.50799,-2.36970
-9.05275,1.91970,-1.46012
-9.15807,1.70906,-1.67076
-8.44955,0.76118,-1.64204
-8.74636,1.06756,-1.90055
-9.18679,1.69948,-1.76651
-9.32083,1.69948,-1.59416
-9.11019,1.10586,-1.55587
-8.95700,1.04841,-1.85268
-9.09104,1.95800,-1.73778
-8.92828,2.10162,-1.68034
-9.33041,1.51757,-2.01545
-8.65062,0.99097,-1.55587
-8.67934,1.29735,-1.50799
-9.09104,1.66119,-2.06332
-9.08147,1.91970,-1.90055
