-1.54629,-2.50375,-9.43573
-1.40267,-2.42715,-9.40700
-1.38352,-2.58034,-9.64637
-1.57502,-2.57077,-9.57935
-1.62289,-2.52290,-9.61765
-1.54629,-2.47502,-9.50275
-1.42182,-2.50375,-9.53148
-1.46969,-2.56120,-9.50275
-1.63246,-2.53247,-9.73254
-1.64204,-2.62822,-9.61765
-1.43140,-2.67609,-9.58892
-1.36437,-2.57077,-9.61765
-1.42182,-2.50375,-9.68467
-1.56544,-2.36970,-9.81871
-1.67076,-2.45587,-9.68467
-1.61331,-2.59949,-9.43573
-1.39310,-2.53247,-9.39743
-1.10586,-2.37928,-9.53148
-0.96224,-2.44630,-9.50275
-1.14416,-2.59949,-9.27296
-1.44097,-2.77184,-9.35913
-1.72821,-2.88673,-9.36871
-1.88140,-2.80056,-9.38786
-2.05374,-2.63779,-9.66552
-2.16864,-2.66651,-9.59850
-2.17821,-2.67609,-9.83786
-2.12077,-2.71439,-9.80914
-2.25481,-2.82928,-9.86659
-2.62822,-3.01120,-9.68467
-3.08780,-3.37503,-9.50275
-3.43248,-3.89206,-9.61765
-3.90163,-4.64845,-9.92403
-4.78249,-6.22825,-9.64637
-6.42932,-6.98464,-9.36871
-6.62081,-6.77400,-8.76551
-6.93677,-5.82612,-7.59741
-7.05166,-5.74952,-6.43889
-8.17189,-6.11336,-5.87399
-8.97615,-6.26655,-4.34206
-8.90913,-5.79740,-3.03035
-8.94743,-5.03143,-2.28353
-9.38786,-5.42399,-3.19312
-8.88040,-8.54529,-3.91121
-7.12826,-12.02086,-3.71014
-5.10803,-13.18896,-2.42715
-3.69099,-12.15490,-1.91012
-3.20269,-12.10703,-3.24099
-0.76118,-14.59642,-1.01969
1.15373,-14.54855,0.14841
2.38885,-11.73362,1.11544
2.63779,-7.67401,2.45587
4.37079,-5.75910,4.51441
7.20486,-6.38144,5.90272
9.50275,-6.47719,6.50591
11.25490,-4.24632,4.66760
13.36130,-0.32075,3.51865
15.24749,3.02077,5.25165
14.58684,4.52398,6.90805
12.27937,4.85909,9.47403
8.91870,-1.07714,14.45280
0.30160,-5.95059,10.45063
-2.78141,-4.73462,-0.32075
6.22825,0.23458,3.40376
7.08996,13.19853,5.35697
4.22717,12.65278,8.64104
2.40800,5.27080,7.92295
4.05483,-1.74736,7.20486
3.97823,-2.84843,8.28678
1.48884,1.06756,9.00487
1.39310,2.60907,9.12934
1.37395,2.50375,8.73679
1.35480,2.67609,8.57402
1.23033,2.77184,8.64104
1.11544,2.53247,8.74636
1.24948,2.37928,8.65062
1.31650,2.72396,8.88040
1.26863,2.93460,8.91870
1.24948,2.98248,8.83253
1.36437,2.72396,8.86126
1.22076,2.81971,9.06232
1.26863,3.02077,9.07190
1.24948,2.97290,9.16764
1.29735,2.65694,8.94743
1.44097,2.52290,8.87083
1.22076,3.03035,9.15807
1.30693,3.03035,9.04317
1.40267,2.74311,8.93785
1.26863,2.89630,9.00487
1.34523,2.99205,8.95700
1.32608,3.06865,8.99530
1.31650,2.60907,9.20594
1.41225,2.46545,8.92828
1.60374,2.57077,8.96658
1.36437,2.81013,9.02402
1.34523,3.05907,8.83253
1.40267,3.01120,8.84211
1.24948,2.93460,8.92828
1.22076,2.71439,8.91870
1.25905,2.74311,8.97615
1.47927,2.57077,9.08147
1.37395,2.48460,9.11019
1.26863,2.89630,9.06232
1.37395,3.03035,9.02402
1.24948,2.83886,8.90913
1.44097,2.31226,8.81338
1.40267,2.62822,9.12934
1.31650,3.04950,9.28254
1.43140,2.71439,9.04317
1.22076,2.76226,8.98573
1.13459,2.76226,9.00487
1.25905,2.68566,8.86126
1.38352,2.80056,8.88998
1.43140,2.42715,9.10062
1.25905,2.59949,9.05275
1.32608,2.72396,9.08147
1.25905,2.80056,9.03360
1.20161,2.72396,8.82296
1.32608,2.44630,8.88040
1.22076,2.59949,9.07190
1.23033,2.71439,9.22509
